sessionID	subjectID	testID	trialID	itemID	type	polarity	response	RT	respKey	responseData	trialData	version	timestamp	source
115	17BBH	SST_DarkPersonality_V1	26	H7B13	HUPNS	0	ERROR	1495	1	pos:6,neg:2	langsam,gequält,wird,Tier,das,gefüttert,block:1	1.0	9:10:30	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	27	JC10B20	JUPNS	0	POS	2423	1	pos:1,neg:3	andere,Menschen,sich,meistens,achten,auf,block:1	1.0	9:10:32	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	28	JS5B10	JUPNS	0	ERROR	954	3	pos:4,neg:2	die,Verachtung,Menschen,Respekt,meisten,verdienen,block:1	1.0	9:10:34	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	29	H9A16	HUPNS	0	ERROR	1739	1	pos:6,neg:4	im,sieht,Fernsehen,Boxkämpfe,Tim,Tennis,block:1	1.0	9:10:36	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	30	N6_V2_4PN	N	-1	NEU	906	2	pos:1,neg:2	Motorrad ,Fahrrad,fahre,dem,mit,ich	1.0	9:10:38	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	31	H8A14	HUPNS	0	ERROR	1306	2	pos:1,neg:5	ekelhaft,über,Scherze,andere,spaßig,sind,block:1	1.0	9:10:39	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	32	JS6A11	JUPNS	0	NEG	1370	5	pos:3,neg:5	die,sind,beschäftigt,meisten,Versager,sowieso,block:1	1.0	9:10:40	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	33	H4B07	HUPNS	0	POS	1023	2	pos:2,neg:1	geprügelt,getröstet,der,kleine,wird,Tim,block:1	1.0	9:10:42	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	34	H4A06	HUPNS	0	POS	872	1	pos:1,neg:2	armselig,spannend,andere,zu,ist,ärgern,block:1	1.0	9:10:43	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	35	H3A04	HUPNO	0	ERROR	1037	4	pos:5,neg:6	Raub,als,Einkommensquelle,ist,ungerecht,klug,block:1	1.0	9:10:45	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	36	H6B11	HUPNO	0	NEG	696	3	pos:5,neg:3	im,Sport,spektakulär,Fouls,ungerecht,sind,block:1	1.0	9:10:46	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	37	H2B23	HUPNO	0	ERROR	1067	5	pos:6,neg:1	hilfreich,Anerkennung,Unverdientes,für,ist,falsch,block:1	1.0	9:10:47	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	38	JT9A17	JUPNO	0	NEG	1048	4	pos:6,neg:4	ethische,Grenzen,sind,Erfindung,eine,Notwendigkeit,block:1	1.0	9:10:48	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	39	N1r_V2_2PN	N	-1	NEU	1142	6	pos:1,neg:6	gehört,habe,ich,es,mehrmals,gesehen	1.0	9:10:50	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	40	H3B05	HUPNS	0	ERROR	742	2	pos:6,neg:5	Freund,Tim,wird,seinen,ausnutzen,bestärken,block:1	1.0	9:10:51	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	41	H10B19	HUPNS	0	NEG	726	3	pos:1,neg:3	böse,von,schlau,anderen,profitieren,ist,block:1	1.0	9:10:52	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	42	H2B03	HUPNS	0	ERROR	1143	4	pos:6,neg:1	herablassend,Tim,behandelt,andere,immer,freundlich,block:1	1.0	9:10:53	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	43	H5B09	HUPNS	0	ERROR	802	3	pos:4,neg:2	anvertraute,einsetzen,Geheimnisse,behüten,kann,man,block:1	1.0	9:10:55	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	44	JC10A19	JUPNS	0	NEG	2212	1	pos:3,neg:1	blödsinnig,für,bewundernswert,Charities,spenden,ist,block:1	1.0	9:10:56	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	45	H1B01	HUPNS	0	ERROR	875	4	pos:6,neg:1	idiotisch,Dinge,zu,teilen,ist,schön,block:1	1.0	9:10:58	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	46	N10_V2_8PN	N	-1	ERROR	615	3	pos:1,neg:5	Frühling ,im,Geburtstag,mein,Sommer,ist	1.0	9:10:59	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	47	JM4B08	JUPNO	0	ERROR	501	3	pos:2,neg:1	individuell,universal,moralische,sind,meistens,Standards,block:1	1.0	9:11:0	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	48	H7A12	HUPNS	0	ERROR	665	5	pos:2,neg:6	absichtlich,gestreichelt,wird,Hund,der,getreten,block:1	1.0	9:11:1	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	49	H10A18	HUPNS	0	ERROR	647	2	pos:3,neg:1	aufregend,andere,beunruhigend,zu,verletzen,ist,block:1	1.0	9:11:2	83.175.70.75
115	17BBH	SST_DarkPersonality_V1	50	N30_V2_7PN	N	-1	ERROR	613	3	pos:2,neg:6	bin,draußen,immer,ich,fast,unterwegs	1.0	9:11:3	83.175.70.75
115	17BBH	SSTWW	51	SSTWW1	SSTWW	-1	0	3198	1	Nein	Haben Sie den vorausgegangenen Test bereits in einer Studie in der Vergangenheit bearbeitet?,Ja,Nein,Weiß ich nicht mehr	1.0	9:11:6	83.175.70.75
115	17BBH	LPFSBF	52	LPFSBF01	self	1	1	5582	0	trifft überhaupt nicht zu	Ich weiß oft nicht wer ich wirklich bin.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:15	83.175.70.75
115	17BBH	LPFSBF	53	LPFSBF02	self	1	2	2187	1	trifft eher nicht zu	Ich denke oft sehr schlecht über mich selbst.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:21	83.175.70.75
115	17BBH	LPFSBF	54	LPFSBF03	self	1	2	4439	1	trifft eher nicht zu	Meine Gefühle ändern sich, ohne dass ich sie im Griff habe.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:24	83.175.70.75
115	17BBH	LPFSBF	55	LPFSBF04	self	1	2	2455	1	trifft eher nicht zu	Ich habe keine Ahnung, wo ich im Leben hin will.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:29	83.175.70.75
115	17BBH	LPFSBF	56	LPFSBF05	self	1	2	1954	1	trifft eher nicht zu	Ich verstehe oft meine eigenen Gedanken und Gefühle nicht.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:31	83.175.70.75
115	17BBH	LPFSBF	57	LPFSBF06	self	1	3	4629	2	trifft eher zu	Ich stelle oft unrealistische Anforderungen an mich selbst.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:34	83.175.70.75
115	17BBH	LPFSBF	58	LPFSBF07	interpersonal	1	2	2805	1	trifft eher nicht zu	Ich habe oft Schwierigkeiten, die Gedanken und Gefühle anderer zu verstehen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:39	83.175.70.75
115	17BBH	LPFSBF	59	LPFSBF08	interpersonal	1	2	2484	1	trifft eher nicht zu	Ich kann es oft schwer aushalten, wenn andere eine andere Meinung haben.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:42	83.175.70.75
115	17BBH	LPFSBF	60	LPFSBF09	interpersonal	1	2	3125	1	trifft eher nicht zu	Ich verstehe oft nicht ganz warum mein Verhalten einen bestimmten Einfluss auf andere hat.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:44	83.175.70.75
115	17BBH	LPFSBF	61	LPFSBF10	interpersonal	1	2	2048	1	trifft eher nicht zu	Meine Beziehungen und Freundschaften halten nie lange.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:48	83.175.70.75
115	17BBH	LPFSBF	62	LPFSBF11	interpersonal	1	2	2113	1	trifft eher nicht zu	Ich fühle mich oft sehr verletzlich, wenn Beziehungen persönlicher werden.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:50	83.175.70.75
115	17BBH	LPFSBF	63	LPFSBF12	interpersonal	1	2	4746	1	trifft eher nicht zu	Es gelingt mir häufig nicht, mit anderen auf eine Weise zusammen zu arbeiten, die für beide Seiten zufriedenstellend ist.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:11:53	83.175.70.75
115	17BBH	ADS	64	ADS01	ADS	1	1	5511	1	manchmal	Während der letzten Wochen...<br><br>...haben mich Dinge beunruhigt die mir sonst nichts ausmachen.,selten,manchmal,öfters,meistens	1.0	9:12:0	83.175.70.75
115	17BBH	ADS	65	ADS02	ADS	1	0	2585	0	selten	Während der letzten Wochen...<br><br>...hatte ich kaum Appetit.,selten,manchmal,öfters,meistens	1.0	9:12:6	83.175.70.75
115	17BBH	ADS	66	ADS03	ADS	1	0	5855	0	selten	Während der letzten Wochen...<br><br>...konnte ich meine trübsinnige Laune nicht loswerden, obwohl meine Freunde oder Familie versuchten, mich aufzumuntern.,selten,manchmal,öfters,meistens	1.0	9:12:9	83.175.70.75
115	17BBH	ADS	67	ADS04	ADS	-1	1	3318	2	öfters	Während der letzten Wochen...<br><br>...kam ich mir genauso gut vor wie andere.,selten,manchmal,öfters,meistens	1.0	9:12:15	83.175.70.75
115	17BBH	ADS	68	ADS05	ADS	1	1	2521	1	manchmal	Während der letzten Wochen...<br><br>...hatte ich Mühe, mich zu konzentrieren.,selten,manchmal,öfters,meistens	1.0	9:12:18	83.175.70.75
115	17BBH	ADS	69	ADS06	ADS	1	1	1730	1	manchmal	Während der letzten Wochen...<br><br>...war ich deprimiert / niedergeschlagen.,selten,manchmal,öfters,meistens	1.0	9:12:21	83.175.70.75
115	17BBH	ADS	70	ADS07	ADS	1	1	2046	1	manchmal	Während der letzten Wochen...<br><br>...war alles anstrengend für mich.,selten,manchmal,öfters,meistens	1.0	9:12:23	83.175.70.75
115	17BBH	ADS	71	ADS08	ADS	-1	1	3598	2	öfters	Während der letzten Wochen...<br><br>...dachte ich voller Hoffnung an die Zukunft.,selten,manchmal,öfters,meistens	1.0	9:12:26	83.175.70.75
115	17BBH	ADS	72	ADS09	ADS	1	0	2664	0	selten	Während der letzten Wochen...<br><br>...dachte ich, mein Leben ist ein einziger Fehlschlag.,selten,manchmal,öfters,meistens	1.0	9:12:29	83.175.70.75
115	17BBH	ADS	73	ADS10	ADS	1	1	1779	1	manchmal	Während der letzten Wochen...<br><br>...hatte ich Angst.,selten,manchmal,öfters,meistens	1.0	9:12:32	83.175.70.75
115	17BBH	ADS	74	ADS11	ADS	1	0	2257	0	selten	Während der letzten Wochen...<br><br>...habe ich schlecht geschlafen.,selten,manchmal,öfters,meistens	1.0	9:12:34	83.175.70.75
115	17BBH	ADS	75	ADS12	ADS	-1	1	2639	2	öfters	Während der letzten Wochen...<br><br>...war ich fröhlich gestimmt.,selten,manchmal,öfters,meistens	1.0	9:12:37	83.175.70.75
115	17BBH	ADS	76	ADS13	ADS	1	1	2512	1	manchmal	Während der letzten Wochen...<br><br>...habe ich weniger als sonst geredet.,selten,manchmal,öfters,meistens	1.0	9:12:40	83.175.70.75
115	17BBH	ADS	77	ADS14	ADS	1	0	2070	0	selten	Während der letzten Wochen...<br><br>...fühlte ich mich einsam.,selten,manchmal,öfters,meistens	1.0	9:12:43	83.175.70.75
115	17BBH	ADS	78	ADS15	ADS	1	1	1921	1	manchmal	Während der letzten Wochen...<br><br>...waren die Leute unfreundlich zu mir.,selten,manchmal,öfters,meistens	1.0	9:12:45	83.175.70.75
115	17BBH	ADS	79	ADS16	ADS	-1	3	2155	0	selten	Während der letzten Wochen...<br><br>...habe ich das Leben genossen.,selten,manchmal,öfters,meistens	1.0	9:12:47	83.175.70.75
115	17BBH	ADS	80	ADS17	ADS	1	0	1795	0	selten	Während der letzten Wochen...<br><br>...musste ich weinen.,selten,manchmal,öfters,meistens	1.0	9:12:50	83.175.70.75
115	17BBH	ADS	81	ADS18	ADS	1	0	1993	0	selten	Während der letzten Wochen...<br><br>...war ich traurig.,selten,manchmal,öfters,meistens	1.0	9:12:52	83.175.70.75
115	17BBH	ADS	82	ADS19	ADS	1	0	3634	0	selten	Während der letzten Wochen...<br><br>...hatte ich das Gefühl, dass mich die Leute nicht leiden können.,selten,manchmal,öfters,meistens	1.0	9:12:54	83.175.70.75
115	17BBH	ADS	83	ADS20	ADS	1	0	2733	0	selten	Während der letzten Wochen...<br><br>...konnte ich mich zu nichts aufraffen.,selten,manchmal,öfters,meistens	1.0	9:12:58	83.175.70.75
115	17BBH	PID5BF34	84	PID5BF01	negaffect	1	1	3486	1	trifft eher nicht zu	Ich reagiere viel emotionaler als fast alle anderen Menschen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:7	83.175.70.75
115	17BBH	PID5BF34	85	PID5BF02	antagonism	1	0	3077	0	trifft überhaupt nicht zu	Ich bin gut darin, Leute reinzulegen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:11	83.175.70.75
115	17BBH	PID5BF34	86	PID5BF03	disinhibition	1	0	3306	0	trifft überhaupt nicht zu	Ich gehe oft ziemlich nachlässig mit meinen Sachen und denen anderer um.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:14	83.175.70.75
115	17BBH	PID5BF34	87	PID5BF04	detachment	1	1	1971	1	trifft eher nicht zu	Ich halte Abstand zu Menschen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:18	83.175.70.75
115	17BBH	PID5BF34	88	PID5BF05	psychoticism	1	1	4522	1	trifft eher nicht zu	Ich sehe zwischen den Dingen oft ungewöhnliche Zusammenhänge, die anderen Menschen entgehen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:20	83.175.70.75
115	17BBH	PID5BF34	89	PID5BF06	anancasm	1	1	3978	1	trifft eher nicht zu	Ich gehe Dinge immer auf die gleiche Weise an, auch wenn es so nicht funktioniert.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:25	83.175.70.75
115	17BBH	PID5BF34	90	PID5BF07	negaffect	1	1	2181	1	trifft eher nicht zu	Ich mache mir ständig über irgendetwas Sorgen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:29	83.175.70.75
115	17BBH	PID5BF34	91	PID5BF08	antagonism	1	1	3888	1	trifft eher nicht zu	Manchmal muss man vor anderen übertreiben, um weiterzukommen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:32	83.175.70.75
115	17BBH	PID5BF34	92	PID5BF09	disinhibition	1	0	2530	0	trifft überhaupt nicht zu	Es kommt mir vor, als würde ich völlig impulsiv handeln.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:36	83.175.70.75
115	17BBH	PID5BF34	93	PID5BF10	detachment	1	1	2146	1	trifft eher nicht zu	Nichts scheint mich wirklich zu interessieren.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:39	83.175.70.75
115	17BBH	PID5BF34	94	PID5BF11	psychoticism	1	1	2672	1	trifft eher nicht zu	Man hat mir gesagt, dass meine Art zu denken wirklich seltsam ist.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:41	83.175.70.75
115	17BBH	PID5BF34	95	PID5BF12	anancasm	1	2	3415	2	trifft eher zu	Auch wenn es andere zum Wahnsinn treibt, bestehe ich darauf, alles perfekt zu machen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:44	83.175.70.75
115	17BBH	PID5BF34	96	PID5BF13	negaffect	1	1	2384	1	trifft eher nicht zu	Ich mache mir viele Sorgen darüber, allein zu sein.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:48	83.175.70.75
115	17BBH	PID5BF34	97	PID5BF14	antagonism	1	1	3126	1	trifft eher nicht zu	Es steht mir zu, besonders behandelt zu werden.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:51	83.175.70.75
115	17BBH	PID5BF34	98	PID5BF15	disinhibition	1	0	3612	0	trifft überhaupt nicht zu	Ich verliere in Gesprächen den Faden, weil mich andere Dinge ablenken.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:54	83.175.70.75
115	17BBH	PID5BF34	99	PID5BF16	detachment	1	0	4029	0	trifft überhaupt nicht zu	Ich halte romantische Gefühle lieber aus meinem Leben heraus.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:13:58	83.175.70.75
115	17BBH	PID5BF34	100	PID5BF17	psychoticism	1	0	3031	0	trifft überhaupt nicht zu	Es ist komisch, aber manchmal kommen mir alltägliche Gegenstände anders vor als sonst.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:2	83.175.70.75
115	17BBH	PID5BF34	101	PID5BF18	anancasm	1	1	3848	1	trifft eher nicht zu	Ich halte an einer bestimmten Herangehensweise fest, auch wenn klar ist, dass es so nicht funktionieren wird.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:6	83.175.70.75
115	17BBH	PID5BF34	102	PID5BF19	negaffect	1	1	2336	1	trifft eher nicht zu	Ich werde schnell emotional, oft aus geringstem Anlass.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:10	83.175.70.75
115	17BBH	PID5BF34	103	PID5BF20	antagonism	1	0	2447	0	trifft überhaupt nicht zu	Es fällt mir leicht, andere auszunutzen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:12	83.175.70.75
115	17BBH	PID5BF34	104	PID5BF21	disinhibition	1	0	1657	0	trifft überhaupt nicht zu	Ich vergesse oft, meine Rechnungen zu bezahlen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:15	83.175.70.75
115	17BBH	PID5BF34	105	PID5BF22	detachment	1	1	3161	1	trifft eher nicht zu	Ich mag es nicht, Zeit mit anderen zu verbringen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:17	83.175.70.75
115	17BBH	PID5BF34	106	PID5BF23	psychoticism	1	1	2925	1	trifft eher nicht zu	Ich hatte einige wirklich seltsame Erlebnisse, die sehr schwer zu erklären sind.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:21	83.175.70.75
115	17BBH	PID5BF34	107	PID5BF24	anancasm	1	2	3885	2	trifft eher zu	Ich versuche Dinge weiter zu perfektionieren, auch wenn ich sie wahrscheinlich schon so gut wie möglich hinbekommen habe.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:24	83.175.70.75
115	17BBH	PID5BF34	108	PID5BF25	negaffect	1	1	1855	1	trifft eher nicht zu	Ich mache mir über fast alles Sorgen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:28	83.175.70.75
115	17BBH	PID5BF34	109	PID5BF26	antagonism	1	0	3410	0	trifft überhaupt nicht zu	Ich biege mir die Wahrheit zurecht, wenn es zu meinem Vorteil ist.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:30	83.175.70.75
115	17BBH	PID5BF34	110	PID5BF27	disinhibition	1	1	5131	1	trifft eher nicht zu	Obwohl ich es eigentlich besser weiß, treffe ich immer wieder überstürzte Entscheidungen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:34	83.175.70.75
115	17BBH	PID5BF34	111	PID5BF28	detachment	1	1	2420	1	trifft eher nicht zu	Ich bin selten von irgendetwas begeistert.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:39	83.175.70.75
115	17BBH	PID5BF34	112	PID5BF29	psychoticism	1	0	3028	0	trifft überhaupt nicht zu	Ich habe mehrere Angewohnheiten, die andere exzentrisch oder seltsam finden.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:42	83.175.70.75
115	17BBH	PID5BF34	113	PID5BF30	negaffect	1	0	3371	0	trifft überhaupt nicht zu	Ich ertrage es nicht, allein gelassen zu werden – nicht mal für ein paar Stunden.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:45	83.175.70.75
115	17BBH	PID5BF34	114	PID5BF31	antagonism	1	0	4695	0	trifft überhaupt nicht zu	Ich muss mich oft mit Leuten beschäftigen, die weniger wichtig sind als ich.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:49	83.175.70.75
115	17BBH	PID5BF34	115	PID5BF32	disinhibition	1	1	2530	1	trifft eher nicht zu	Ich lasse mich leicht ablenken.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:54	83.175.70.75
115	17BBH	PID5BF34	116	PID5BF33	detachment	1	0	2166	0	trifft überhaupt nicht zu	Ich beende Beziehungen, wenn sie enger werden.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:57	83.175.70.75
115	17BBH	PID5BF34	117	PID5BF34	psychoticism	1	0	3020	0	trifft überhaupt nicht zu	Wenn ich einen vertrauten Gegenstand anschaue, ist es manchmal so, als würde ich ihn zum ersten Mal sehen.,trifft überhaupt nicht zu,trifft eher nicht zu,trifft eher zu,trifft genau zu	1.0	9:14:59	83.175.70.75
115	17BBH	SD4	118	SD401	Mach	1	3	4480	2	3	Es ist nicht ratsam, seine Geheimnisse preiszugeben.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:4	83.175.70.75
115	17BBH	SD4	119	SD402	Mach	1	2	7328	1	2	Man muss die wichtigen Personen auf seine Seite ziehen, koste es, was es wolle.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:9	83.175.70.75
115	17BBH	SD4	120	SD403	Mach	1	3	4023	2	3	Vermeide direkte Konflikte mit Anderen, denn sie könnten in der Zukunft von Nutzen sein.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:17	83.175.70.75
115	17BBH	SD4	121	SD404	Mach	1	3	7527	2	3	Verhalte dich unauffällig, wenn du deinen Willen durchsetzen willst.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:21	83.175.70.75
115	17BBH	SD4	122	SD405	Mach	1	2	2838	1	2	Die Situation zu manipulieren, erfordert Planung.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:29	83.175.70.75
115	17BBH	SD4	123	SD406	Mach	1	3	3122	2	3	Schmeicheln ist ein gutes Mittel, um Leute auf deine Seite zu ziehen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:32	83.175.70.75
115	17BBH	SD4	124	SD407	Mach	1	2	1888	1	2	Ich liebe es, wenn ein kniffliger Plan gelingt.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:35	83.175.70.75
115	17BBH	SD4	125	SD408	Narc	1	2	2715	1	2	Andere sehen mich als geborene Führungsperson.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:38	83.175.70.75
115	17BBH	SD4	126	SD409	Narc	1	3	3249	2	3	Ich habe eine einzigartige Begabung, andere zu überzeugen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:41	83.175.70.75
115	17BBH	SD4	127	SD410	Narc	1	2	2798	1	2	Gruppenaktivitäten sind ohne mich eher langweilig.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:44	83.175.70.75
115	17BBH	SD4	128	SD411	Narc	1	2	2949	1	2	Ich weiß, dass ich etwas Besonderes bin, da mir andere das immer wieder sagen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:47	83.175.70.75
115	17BBH	SD4	129	SD412	Narc	1	3	2812	2	3	Ich habe einige außergewöhnliche Qualitäten.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:51	83.175.70.75
115	17BBH	SD4	130	SD413	Narc	1	1	2364	0	1 (stimme überhaupt nicht zu)	Ich werde in der Zukunft wahrscheinlich ein Star in einem bestimmten Bereich sein.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:54	83.175.70.75
115	17BBH	SD4	131	SD414	Narc	1	2	1913	1	2	Ich mag es, hin und wieder anzugeben.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:56	83.175.70.75
115	17BBH	SD4	132	SD415	Psyc	1	1	2158	0	1 (stimme überhaupt nicht zu)	Menschen sagen oft, dass ich außer Kontrolle bin.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:15:59	83.175.70.75
115	17BBH	SD4	133	SD416	Psyc	1	1	2143	0	1 (stimme überhaupt nicht zu)	Ich neige dazu, gegen Autoritäten und deren Regeln zu kämpfen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:16:1	83.175.70.75
115	17BBH	SD4	134	SD417	Psyc	1	1	5187	0	1 (stimme überhaupt nicht zu)	Ich war in mehr Auseinandersetzungen verwickelt als die meisten Menschen meines Alters und Geschlechts.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:16:3	83.175.70.75
115	17BBH	SD4	135	SD418	Psyc	1	1	3015	0	1 (stimme überhaupt nicht zu)	Ich neige dazu, mich kopfüber in etwas zu stürzen ohne Fragen zu stellen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:16:9	83.175.70.75
115	17BBH	SD4	136	SD419	Psyc	1	1	1770	0	1 (stimme überhaupt nicht zu)	Ich hatte schon Schwierigkeiten mit dem Gesetz.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:16:12	83.175.70.75
115	17BBH	SD4	137	SD420	Psyc	1	1	2314	0	1 (stimme überhaupt nicht zu)	Ich gerate manchmal in gefährliche Situationen.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:16:14	83.175.70.75
115	17BBH	SD4	138	SD421	Psyc	1	1	2681	0	1 (stimme überhaupt nicht zu)	Leute, die sich mit mir anlegen, bereuen es immer,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:16:17	83.175.70.75
115	17BBH	SD4	139	SD422	Sad	1	1	2319	0	1 (stimme überhaupt nicht zu)	Bei einem Faustkampf zuzuschauen begeistert mich.,1 (stimme überhaupt nicht zu),2,3,4,5 (stimme voll zu)	1.0	9:16:20	83.175.70.75
